source,target,weight
43439,13115,502828
43439,63955,502828
43439,16638,502828
43439,46827,502828
43439,46060,502828
43439,60266,502828
43439,5029,502828
43439,62290,502828
43439,89414,502828
43439,94137,502828
43439,58551,502828
43439,71167,502828
69208,42692,372321
69208,54010,372321
69208,44409,372321
69208,94632,372321
69208,51747,372321
69208,21453,372321
69208,42627,372321
69208,97637,372321
69208,66062,372321
69208,71259,372321
69208,55007,372321
69208,62050,372321
69208,23494,372321
69208,38720,372321
69208,24349,372321
69208,7654,372321
69208,85699,372321
69208,98036,372321
69208,32455,372321
69208,91032,372321
69208,6897,372321
69208,51077,372321
69208,13633,372321
69208,48273,372322
71475,10234,1002226
71475,75572,1002226
71475,50788,1002226
71475,8847,1002226
71475,34483,1002227
71475,72492,1002227
71475,54332,1002227
75076,30252,420044
75076,50080,420044
75076,98057,420044
75076,30180,420044
75076,92527,420044
75076,24618,420044
75076,6644,420044
75076,24841,420044
75076,20067,420044
75076,6646,420044
75076,90581,420044
75076,50112,420044
75076,75668,420044
75076,66439,420044
75076,16595,420044
75076,71373,420045
75076,49051,420045
75076,34544,420045
75076,1512,420045
82930,82726,779884
82930,72794,779884
82930,43090,779884
82930,16422,779884
82930,85116,779884
82930,83961,779884
82930,29156,779884
82930,89577,779884
82930,45031,779884
82930,67096,779885
13919,53522,323248
13919,61430,323248
13919,33512,323248
13919,45513,323248
13919,90767,323248
13919,11846,323248
13919,25667,323248
13919,27636,323248
13919,63975,323248
13919,50139,323248
13919,86945,323248
13919,87092,323248
13919,68015,323248
13919,79614,323248
13919,31440,323248
13919,57534,323248
13919,26472,323248
13919,6984,323248
13919,33911,323248
13919,44716,323248
13919,57919,323248
13919,95350,323248
13919,95241,323248
13919,59719,323249
42454,32893,7270189
32893,30530,7270189
30530,36647,7270189
36647,64269,7270189
64269,48051,7270189
48051,1970,7270189
44881,76348,5983503
76348,96871,5983503
96871,70897,5983503
70897,98417,5983503
98417,77678,5983503
77678,98047,5983503
98047,60563,5983503
60563,414,5983503
414,84965,5983503
58314,96855,6944610
96855,92885,6944610
92885,85539,6944610
85539,74228,6944610
74228,35778,6944610
35778,66713,6944610
66713,8567,6944610
8567,87555,6944610
87555,91021,6944610
91021,59712,6944610
59712,33274,6944610
33274,95242,6944610
95242,70731,6944610
70731,41780,6944610
41780,35225,6944610
35225,47114,6944610
47114,13272,6944610
13272,5645,6944610
5645,70436,6944610
70436,2802,6944610
2802,87433,6944610
87433,90992,6944610
90992,4943,6944610
83481,18652,7259213
18652,46559,7259213
46559,82128,7259213
82128,35540,7259213
35540,48703,7259213
48703,4689,7259213
4689,73081,7259213
73081,43005,7259213
43005,23718,7259213
23718,75731,7259213
75731,13541,7259213
13541,86616,7259213
86616,30351,7259213
30351,54421,7259213
54421,71902,7259213
71902,89585,7259213
89585,62633,7259213
62633,51413,7259213
51413,51492,7259213
51492,67532,7259213
67532,20238,7259213
20238,95209,7259213
95209,12159,7259213
12159,31132,7259213
51905,83520,7042628
83520,21933,7042628
21933,28680,7042628
28680,61453,7042628
61453,99444,7042628
99444,25410,7042628
25410,98222,7042628
98222,48954,7042628
48954,62123,7042628
62123,1008,7042628
1008,19795,7042628
19795,36123,7042628
47590,16290,7130066
16290,12859,7130066
12859,60685,7130066
60685,93590,7130066
93590,41731,7130066
41731,59544,7130066
59544,34132,7130066
34132,28150,7130066
28150,44752,7130066
44752,63384,7130066
63384,28424,7130066
28424,17067,7130066
17067,61320,7130066
61320,11181,7130066
70212,19597,7474036
19597,1265,7474036
1265,66955,7474036
66955,47361,7474036
47361,55499,7474036
55499,37773,7474036
37773,25554,7474036
25554,59135,7474036
59135,50648,7474036
50648,67134,7474036
67134,98434,7474036
98434,15793,7474036
15793,28005,7474036
28005,77462,7474036
31270,93784,7629866
93784,12394,7629866
12394,12290,7629866
12290,31377,7629866
31377,45615,7629866
45615,18899,7629866
18899,79698,7629866
79698,5891,7629866
5891,27880,7629866
29182,4588,7881878
4588,30874,7881878
30874,10085,7881878
10085,75200,7881878
75200,90043,7881878
90043,18262,7881878
18262,27723,7881878
27723,76733,7881878
76733,60635,7881878
60635,79115,7881878
79115,81153,7881878
81153,61280,7881878
61280,70824,7881878
25682,59982,5505135
59982,87061,5505135
87061,55735,5505135
55735,81463,5505135
81463,29791,5505135
29791,84810,5505135
84810,18415,5505135
18415,40262,5505135
40262,91800,5505135
91800,78720,5505135
78720,23436,5505135
23436,23329,5505135
23329,77289,5505135
77289,24637,5505135
24637,23120,5505135
23120,23021,5505135
23021,35384,5505135
35384,36942,5505135
36942,44071,5505135
44071,6211,5505135
6211,40833,5505135
40833,69782,5505135
69782,1906,5505135
39185,10202,5004735
10202,8566,5004735
8566,68275,5004735
68275,54367,5004735
54367,31610,5004735
31610,65175,5004735
65175,2349,5004735
2349,59772,5004735
59772,91404,5004735
91404,54988,5004735
54988,88062,5004735
88062,51626,5004735
51626,12781,5004735
20849,70229,5820894
70229,355,5820894
355,32083,5820894
32083,7844,5820894
7844,57355,5820894
57355,23333,5820894
23333,51985,5820894
51985,90802,5820894
90802,27855,5820894
27855,22279,5820894
22279,78391,5820894
78391,65372,5820894
65372,8719,5820894
8719,59910,5820894
59910,18263,5820894
18263,48977,5820894
48977,90823,5820894
90823,92278,5820894
92278,59150,5820894
59150,55884,5820894
55884,15913,5820894
15913,99193,5820894
99193,2405,5820894
30553,89924,7013498
89924,75789,7013498
75789,8475,7013498
8475,68269,7013498
68269,17819,7013498
17819,9884,7013498
9884,95983,7013498
95983,56458,7013498
56458,22341,7013498
22341,636,7013498
636,63148,7013498
63148,89382,7013498
89382,44038,7013498
44038,49500,7013498
49500,89628,7013498
89628,68940,7013498
68940,8637,7013498
8637,38215,7013498
38215,35484,7013498
35484,3185,7013498
3185,46114,7013498
85457,50028,5523379
50028,56742,5523379
56742,1366,5523379
1366,3381,5523379
3381,50866,5523379
50866,62749,5523379
62749,3912,5523379
3912,62828,5523379
62828,62413,5523379
62413,8657,5523379
8657,57832,5523379
57832,82169,5523379
82169,36275,5523379
36275,18972,5523379
18972,62001,5523379
62001,50177,5523379
50177,94708,5523379
94708,41032,5523379
41032,30699,5523379
30699,97635,5523379
97635,90379,5523379
73532,58640,6654803
58640,1577,6654803
1577,84551,6654803
84551,97738,6654803
97738,92460,6654803
92460,6599,6654803
6599,32997,6654803
32997,57384,6654803
57384,42460,6654803
42460,32346,6654803
32346,26734,6654803
26734,78224,6654803
78224,64582,6654803
64582,57711,6654803
57711,89866,6654803
89866,9408,6654803
9408,47099,6654803
47099,28292,6654803
28292,24583,6654803
24583,94580,6654803
94580,98137,6654803
98137,52566,6654803
52566,8509,6654803
8509,82804,6654803
61330,80052,7012527
80052,52054,7012527
52054,75252,7012527
75252,94658,7012527
94658,29555,7012527
29555,83209,7012527
83209,25531,7012527
25531,37485,7012527
37485,52245,7012527
52245,27205,7012527
27205,7012,7012527
34166,99897,6763814
99897,90762,6763814
90762,94652,6763814
94652,294,6763814
294,42293,6763814
57833,5702,5815280
5702,65057,5815280
65057,8971,5815280
8971,71695,5815280
71695,40056,5815280
40056,65904,5815280
65904,38537,5815280
38537,93771,5815280
93771,48889,5815280
48889,37799,5815280
37799,78632,5815280
78632,66144,5815280
66144,55902,5815280
55902,46192,5815280
46192,92695,5815280
92695,9761,5815280
9761,73630,5815280
73630,79987,5815280
79987,9368,5815280
9368,88486,5815280
88486,66606,5815280
66606,35053,5815280
35053,50985,5815280
50985,88714,5815280
95835,53518,7952497
53518,60865,7952497
60865,67506,7952497
67506,41341,7952497
41341,25679,7952497
3961,76162,6850595
76162,71574,6850595
71574,67662,6850595
67662,57384,6850595
57384,90524,6850595
68625,17909,6615328
17909,38002,6615328
38002,56721,6615328
56721,33784,6615328
33784,51575,6615328
51575,78164,6615328
78164,93853,6615328
93853,76022,6615328
76022,19634,6615328
66897,87520,6421783
87520,87615,6421783
87615,52483,6421783
52483,76267,6421783
76267,45383,6421783
45383,5110,6421783
5110,62286,6421783
62286,81909,6421783
81909,26650,6421783
26650,63119,6421783
63119,41122,6421783
41122,54119,6421783
54119,97966,6421783
950,88357,6493011
88357,96627,6493011
96627,71881,6493011
71881,10608,6493011
10608,16272,6493011
16272,62981,6493011
62981,11695,6493011
11695,74486,6493011
74486,38258,6493011
38258,93492,6493011
93492,2466,6493011
2466,44313,6493011
44313,37630,6493011
37630,98242,6493011
98242,15558,6493011
15558,81278,6493011
14363,95594,5972619
95594,35300,5972619
35300,1991,5972619
1991,82483,5972619
82483,63326,5972619
63326,70242,5972619
70242,63810,5972619
63810,22306,5972619
21038,16863,6352694
16863,38558,6352694
38558,57768,6352694
57768,9810,6352694
9810,51713,6352694
51713,61936,6352694
61936,68283,6352694
68283,51673,6352694
51673,65837,6352694
65837,26663,6352694
45741,44840,7422956
44840,15517,7422956
15517,7654,7422956
7654,86315,7422956
86315,46239,7422956
46239,96888,7422956
96888,43458,7422956
43458,10997,7422956
10997,33473,7422956
33473,32740,7422956
32740,9490,7422956
9490,56185,7422956
56185,32420,7422956
32420,77936,7422956
77936,78819,7422956
78819,47111,7422956
47111,34947,7422956
34947,55838,7422956
55838,13410,7422956
13410,95198,7422956
95198,76344,7422956
76344,23503,7422956
23503,74586,7422956
74586,22963,7422956
44827,27662,5268988
27662,92734,5268988
92734,63730,5268988
63730,77073,5268988
77073,33133,5268988
33133,43171,5268988
10560,16835,7621775
16835,58819,7621775
58819,55033,7621775
55033,86948,7621775
86948,31965,7621775
31965,69542,7621775
69542,74761,7621775
74761,78808,7621775
78808,24306,7621775
24306,23199,7621775
23199,65145,7621775
65145,96091,7621775
96091,46638,7621775
46638,50729,7621775
50729,90209,7621775
90209,75622,7621775
75622,73215,7621775
73215,89274,7621775
89274,64868,7621775
64868,99007,7621775
99007,77724,7621775
77724,46022,7621775
58107,95867,6937925
95867,98698,6937925
98698,67570,6937925
67570,32548,6937925
32548,55468,6937925
55468,4017,6937925
4017,33174,6937925
33174,81173,6937925
81173,48265,6937925
34989,47569,5806795
47569,54151,5806795
54151,44075,5806795
44075,55646,5806795
55646,86023,5806795
86023,65468,5806795
65468,70267,5806795
70267,93794,5806795
93794,98765,5806795
98765,75873,5806795
75873,57428,5806795
57428,55403,5806795
55403,21474,5806795
21474,47698,5806795
47698,82632,5806795
21697,31137,6738027
31137,57938,6738027
57938,41703,6738027
41703,46047,6738027
46047,74994,6738027
74994,23866,6738027
23866,91137,6738027
91137,12080,6738027
12080,67573,6738027
67573,21941,6738027
21941,76094,6738027
76094,78341,6738027
78341,81126,6738027
81126,2720,6738027
2720,12602,6738027
12602,39850,6738027
39850,12122,6738027
13911,92420,7525659
92420,31871,7525659
31871,861,7525659
861,56503,7525659
56503,12445,7525659
12445,97343,7525659
97343,12363,7525659
12363,60363,7525659
60363,29297,7525659
29297,27522,7525659
27522,59201,7525659
59201,38897,7525659
38897,24193,7525659
24193,31031,7525659
31031,51196,7525659
51196,92222,7525659
92222,78300,7525659
3508,28046,328814
13772,28046,328814
75661,28046,328814
46526,28046,328814
34227,28046,328814
3714,28046,328814
2658,28046,328814
8221,28046,328814
23177,28046,328814
6847,28046,328814
70416,28046,328814
67248,28046,328814
93447,28046,328814
45366,28046,328814
91907,28046,328814
89933,28046,328814
48369,28046,328814
26481,28046,328815
82518,28046,328815
87410,90946,222031
63097,90946,222031
66494,90946,222031
18860,90946,222031
77175,90946,222032
20337,90946,222032
91453,90946,222032
50842,90946,222032
92791,90946,222032
13618,90946,222032
54048,90946,222032
83487,90946,222032
23289,90946,222032
1133,90946,222032
24249,90946,222032
16422,90946,222032
82454,90946,222032
23803,90946,222032
19584,90946,222032
67950,90946,222032
34685,90946,222032
98981,90946,222032
17988,90946,222032
185,6477,518689
58026,6477,518689
73371,6477,518689
64845,6477,518689
58869,6477,518689
78041,6477,518689
8400,6477,518689
3361,6477,518689
94130,6477,518689
47205,6477,518689
23636,6477,518689
19626,6477,518689
14656,6477,518690
46307,6477,518690
26783,6477,518690
77238,61346,288350
33443,61346,288350
3092,61346,288350
38007,61346,288350
23784,61346,288350
46627,61346,288350
88916,61346,288350
86756,61346,288350
64716,61346,288350
84051,61346,288350
82508,61346,288350
61286,61346,288350
99179,61346,288350
20814,61346,288350
19682,61346,288350
52890,61346,288350
53113,61346,288350
98174,61346,288350
53589,61346,288350
20451,61346,288350
19833,61346,288351
33427,61346,288351
7181,61346,288351
92983,61346,288351
68789,18165,1342478
21067,18165,1342478
65809,18165,1342478
83145,18165,1342479
25563,9987,652281
86657,9987,652281
78922,9987,652281
91710,9987,652281
98646,9987,652281
70703,9987,652281
87579,9987,652281
4387,9987,652281
89776,9987,652281
5908,9987,652281
43528,9987,652282
76945,59470,335914
64186,59470,335914
863,59470,335914
49822,59470,335914
19706,59470,335914
21777,59470,335914
38586,59470,335914
65014,59470,335914
4862,59470,335914
65944,59470,335914
10011,59470,335914
1916,59470,335914
37651,59470,335915
91064,59470,335915
49879,59470,335915
88336,59470,335915
77247,59470,335915
13183,59470,335915
11647,59470,335915
46359,59470,335915
41405,59470,335915
26097,59470,335915
69397,59470,335915
35866,35270,335248
38833,35270,335248
10607,35270,335248
27119,35270,335248
15486,35270,335248
45257,35270,335248
51984,35270,335249
55321,35270,335249
25847,35270,335249
74350,35270,335249
45645,35270,335249
26144,35270,335249
195,35270,335249
67040,35270,335249
10681,35270,335249
67565,35270,335249
91877,35270,335249
41461,35270,335249
68821,35270,335249
80604,35270,335249
75203,35270,335249
80621,35270,335249
14648,3329,422087
33004,3329,422087
83005,3329,422087
91170,3329,422087
90598,3329,422087
45283,3329,422087
99667,3329,422087
43452,3329,422087
4089,3329,422087
54477,3329,422088
43041,3329,422088
56477,3329,422088
95692,3329,422088
34586,3329,422088
5927,78494,671096
26735,78494,671096
91357,78494,671096
2855,78494,671096
5964,78494,671096
97813,78494,671096
59819,78494,671096
14528,78494,671097
2289,78494,671097
86267,78494,671097
88642,78494,671097
8130,14943,525626
21197,14943,525626
19621,14943,525626
42723,14943,525627
79857,14943,525627
60514,14943,525627
44454,14943,525627
60370,14943,525627
2064,14943,525627
62418,14943,525627
11340,14943,525627
27771,14943,525627
18220,14943,525627
74485,14943,525627
6709,83988,268781
17928,83988,268781
27234,83988,268781
89991,83988,268781
56885,83988,268781
6762,83988,268781
18238,83988,268782
86712,83988,268782
45183,83988,268782
76123,83988,268782
17617,83988,268782
72998,83988,268782
52661,83988,268782
50574,83988,268782
18529,83988,268782
2266,83988,268782
48134,83988,268782
6754,83988,268782
11196,83988,268782
53924,83988,268782
58557,83988,268782
54418,83988,268782
39837,83988,268782
69085,83988,268782
13790,78030,594522
70749,78030,594522
12655,78030,594522
71215,78030,594523
20874,78030,594523
6547,78030,594523
71529,78030,594523
13685,78030,594523
82303,78030,594523
27636,78030,594523
97550,78030,594523
48013,78030,594523
66456,31163,363045
61774,31163,363046
34552,31163,363046
94982,31163,363046
65081,31163,363046
5217,31163,363046
25790,31163,363046
81191,31163,363046
57980,31163,363046
31598,31163,363046
37806,31163,363046
73783,31163,363046
91324,31163,363046
38932,31163,363046
52383,31163,363046
30335,31163,363046
87057,31163,363046
59658,31163,363046
62857,94670,376890
50560,94670,376890
78834,94670,376890
93386,94670,376890
24207,94670,376890
40873,94670,376890
52083,94670,376890
83080,94670,376890
80596,94670,376890
84618,94670,376890
572,94670,376890
54587,94670,376890
52697,94670,376890
56626,94670,376890
98788,94670,376891
44299,94670,376891
82471,77952,288956
7637,77952,288956
39500,77952,288956
42776,77952,288956
75872,77952,288956
93198,77952,288956
97709,77952,288956
22992,77952,288956
98881,77952,288956
71324,77952,288956
1126,77952,288956
51853,77952,288956
60346,77952,288956
89733,77952,288956
56678,77952,288956
33236,77952,288956
40198,77952,288956
9287,77952,288956
1549,77952,288956
35428,77952,288957
71059,77952,288957
51016,77952,288957
41568,77952,288957
16346,77952,288957
75319,77952,288957
50625,77952,288957
75610,89131,349000
42988,89131,349000
99078,89131,349000
86998,89131,349000
23147,89131,349000
77645,89131,349000
35651,89131,349000
3854,89131,349001
4443,89131,349001
58609,89131,349001
9735,89131,349001
43663,89131,349001
66349,89131,349001
23161,89131,349001
26248,89131,349001
59605,89131,349001
98642,89131,349001
93778,89131,349001
88746,89131,349001
75054,89131,349001
53219,86903,215499
50275,86903,215499
46184,86903,215499
78804,86903,215499
18690,86903,215499
46802,86903,215499
22049,86903,215499
85286,86903,215499
67817,86903,215499
51273,86903,215499
23801,86903,215499
63314,86903,215499
78644,86903,215499
79739,86903,215499
35926,86903,215499
86344,86903,215499
66835,86903,215499
10404,86903,215499
47413,86903,215499
100000,86903,215499
4348,86903,215500
2486,86903,215500
75059,86903,215500
21067,86903,215500
25848,86903,215500
81680,86903,215500
55920,86903,215500
6285,18941,386525
52830,18941,386525
29188,18941,386526
31821,18941,386526
67272,18941,386526
59142,18941,386526
88826,18941,386526
11058,18941,386526
21206,18941,386526
34047,18941,386526
45667,18941,386526
87623,18941,386526
87578,18941,386526
62587,18941,386526
51916,18941,386526
66755,18941,386526
37661,18941,386526
83585,18941,386526
71048,18941,386526
79112,18941,386526
9373,86839,478195
85972,86839,478195
65676,86839,478195
95970,86839,478195
43742,86839,478195
68061,86839,478195
43372,86839,478195
23506,86839,478195
75295,86839,478195
44499,86839,478195
26220,86839,478195
239,86839,478195
58473,86839,478195
46161,86839,478195
17130,86839,478195
59524,86839,478196
89495,42168,226478
70669,42168,226479
4474,42168,226479
80584,42168,226479
84640,42168,226479
32144,42168,226479
5185,42168,226479
70960,42168,226479
14355,42168,226479
52112,42168,226479
5128,42168,226479
73501,42168,226479
9232,42168,226479
226,42168,226479
10195,42168,226479
49635,42168,226479
71600,42168,226479
47522,42168,226479
78150,42168,226479
59800,42168,226479
6953,42168,226479
26096,42168,226479
33510,42168,226479
67834,42168,226479
12431,42168,226479
14309,42168,226479
73320,42168,226479
53121,42168,226479
3821,73055,361845
89816,73055,361845
81540,73055,361845
10402,73055,361845
36990,73055,361845
63802,73055,361845
23082,73055,361845
11910,73055,361845
99260,73055,361845
12887,73055,361845
81705,73055,361845
40037,73055,361845
52430,73055,361845
26886,73055,361845
30057,73055,361846
97808,73055,361846
57246,73055,361846
63442,73055,361846
28552,73055,361846
90899,73055,361846
77466,73055,361846
97143,42594,2011892
99212,42594,2011892
14095,42594,2011893
8956,51149,316128
23219,51149,316128
16917,51149,316128
42439,51149,316128
2896,51149,316128
68239,51149,316128
3529,51149,316128
65351,51149,316129
246,51149,316129
8822,51149,316129
41031,51149,316129
6120,51149,316129
22046,51149,316129
46198,51149,316129
19397,51149,316129
1650,51149,316129
12013,51149,316129
4530,51149,316129
46889,51149,316129
26364,51149,316129
48021,51149,316129
40267,51149,316129
15746,83790,274712
15100,83790,274712
58428,83790,274712
61733,83790,274712
85462,83790,274713
6281,83790,274713
26416,83790,274713
49391,83790,274713
63679,83790,274713
56410,83790,274713
9277,83790,274713
29754,83790,274713
26579,83790,274713
26448,83790,274713
8654,83790,274713
52096,83790,274713
99754,83790,274713
14613,83790,274713
24405,83790,274713
20261,83790,274713
15988,83790,274713
59891,83790,274713
78832,83790,274713
9614,83790,274713
88290,83790,274713
77370,83790,274713
58669,83790,274713
728,83790,274713
64353,74713,1310436
17894,74713,1310436
40237,74713,1310437
58854,74713,1310437
56874,74713,1310437
52734,74713,1310437
32713,77508,445248
71486,77508,445248
20358,77508,445248
77549,77508,445248
92740,77508,445248
37414,77508,445248
48631,77508,445248
58492,77508,445248
71160,77508,445248
57896,77508,445249
22313,77508,445249
80105,77508,445249
76977,77508,445249
90128,77508,445249
41512,77508,445249
69445,77508,445249
99359,77508,445249
89799,95498,281506
8439,95498,281506
60722,95498,281506
59359,95498,281506
56249,95498,281506
60661,95498,281506
6752,95498,281506
73912,95498,281506
65179,95498,281506
14146,95498,281506
14092,95498,281506
862,95498,281506
28267,95498,281506
51514,95498,281506
14126,95498,281506
53999,95498,281506
95231,95498,281506
25156,95498,281506
95979,95498,281507
71687,95498,281507
66923,95498,281507
5780,95498,281507
84359,95498,281507
82135,95498,281507
15214,95498,281507
4986,95498,281507
89938,95498,281507
8764,60280,2124536
76487,57212,3973331
37401,37131,4689663
5490,51446,6080470
4859,19283,277215
13983,54664,4793288
41370,78452,6531605
44836,49597,1893610
19236,29620,1457754
11620,41819,6086012
16286,61097,2501756
27507,80925,1262145
23347,54049,980693
29492,43138,1335905
39266,82238,2405323
94234,25797,1735501
61010,28003,4708816
95582,96373,5458852
97892,34278,6194378
12652,94211,5644467
51792,52614,567299
29947,29996,1153116
18803,7426,6375559
31287,85814,266502
16409,32349,4478012
33979,40273,1030238
93407,56028,3478319
70010,37329,4813926
66916,54497,3424435
62348,17345,6421415
93710,45806,3012335
35086,36839,4266693
45526,18743,395032
99751,17283,6139986
5499,88631,3152907
86622,61158,5748999
94485,13021,6403504
63307,35542,6360313
95376,59438,5072865
86807,13105,4582171
88920,71196,2059672
334,28048,4628330
17447,12872,1797725
98282,7583,1218243
31654,50710,3368585
11850,55033,4040477
93901,10853,2387903
32093,32298,2529811
58094,16511,737413
7480,80408,4973740
9700,51915,4234770
1841,83673,99015
9841,832,5185606
41634,98596,2262363
2476,92988,4942500
6380,80401,630852
45330,42228,5622169
47807,45676,3597983
52358,10910,270079
45465,7187,5102151
12533,90499,716889
83100,3425,5940457
62379,26827,3083877
23867,33114,1013817
1683,96773,6468847
99938,85146,68412
60976,5502,5902402
96739,93138,6708425
41277,41940,2814402
18561,99227,144129
74876,82022,2086414
11942,44430,4085522
22427,58899,4687751
66575,48350,205063
48345,52387,6423218
68313,41261,6820416
71399,97607,2854607
29367,65274,6525482
86475,57603,4987131
67051,427,6696099
4944,15821,2326034
86515,54356,3994096
94865,71432,2717636
21769,2665,1192521
37691,91694,1850652
15889,77721,3574931
20300,67339,3617276
6619,22080,1331102
16037,21259,2686780
63509,26706,2002309
78648,26058,4421742
38478,38565,2399232
78997,4416,4607528
